1956.0200;1.0114
 1965.8001;1.0114
 1975.5802;1.0113
 1985.3603;1.0113
 1995.1404;1.0113
 2004.9205;1.0112
 2014.7006;1.0112
 2024.4807;1.0111
 2034.2608;1.0111
 2044.0409;1.0111
 2053.8210;1.0110
 2063.6011;1.0110
 2073.3812;1.0109
 2083.1613;1.0109
 2092.9414;1.0109
 2102.7215;1.0108
 2112.5016;1.0108
 2122.2817;1.0107
 2132.0618;1.0107
 2141.8419;1.0107
 2151.6220;1.0106
 2161.4021;1.0106
 2171.1822;1.0105
 2180.9623;1.0105
 2190.7424;1.0105
 2200.5225;1.0104
 2210.3026;1.0104
 2220.0827;1.0103
 2229.8628;1.0103
 2239.6429;1.0103
 2249.4230;1.0102
 2259.2031;1.0102
 2268.9832;1.0101
 2278.7633;1.0101
 2288.5434;1.0101
 2298.3235;1.0100
 2308.1036;1.0100
 2317.8837;1.0100
 2327.6638;1.0099
 2337.4439;1.0099
 2347.2240;1.0098
 2357.0041;1.0098
 2366.7842;1.0098
 2376.5643;1.0097
 2386.3444;1.0097
 2396.1245;1.0096
 2405.9046;1.0096
 2415.6847;1.0096
 2425.4648;1.0095
 2435.2449;1.0095
 2445.0250;1.0095
 2454.8051;1.0094
 2464.5852;1.0094
 2474.3653;1.0093
 2484.1454;1.0093
 2493.9255;1.0093
 2503.7056;1.0092
 2513.4857;1.0092
 2523.2658;1.0091
 2533.0459;1.0091
 2542.8260;1.0091
 2552.6061;1.0090
 2562.3862;1.0090
 2572.1663;1.0090
 2581.9464;1.0089
 2591.7265;1.0089
 2601.5066;1.0088
 2611.2867;1.0088
 2621.0668;1.0088
 2630.8469;1.0087
 2640.6270;1.0087
 2650.4071;1.0087
 2660.1872;1.0086
 2669.9673;1.0086
 2679.7474;1.0085
 2689.5275;1.0085
 2699.3076;1.0085
 2709.0877;1.0084
 2718.8678;1.0084
 2728.6479;1.0084
 2738.4280;1.0083
 2748.2081;1.0083
 2757.9882;1.0083
 2767.7683;1.0082
 2777.5484;1.0082
 2787.3285;1.0081
 2797.1086;1.0081
 2806.8887;1.0081
 2816.6688;1.0080
 2826.4489;1.0080
 2836.2290;1.0080
 2846.0091;1.0079
 2855.7892;1.0079
 2865.5693;1.0079
 2875.3494;1.0078
 2885.1295;1.0078
 2894.9096;1.0077
 2904.6897;1.0077
 2914.4698;1.0077
 2924.2499;1.0076
 2934.0300;1.0076
 2943.8101;1.0076
 2953.5902;1.0075
 2963.3703;1.0075
 2973.1504;1.0075
 2982.9305;1.0074
 2992.7106;1.0074
 3002.4907;1.0074
 3012.2708;1.0073
 3022.0509;1.0073
 3031.8310;1.0073
 3041.6111;1.0072
 3051.3912;1.0072
 3061.1713;1.0072
 3070.9514;1.0071
 3080.7315;1.0071
 3090.5116;1.0071
 3100.2917;1.0070
 3110.0718;1.0070
 3119.8519;1.0070
 3129.6320;1.0069
 3139.4121;1.0069
 3149.1922;1.0069
 3158.9723;1.0069
 3168.7524;1.0069
 3178.5325;1.0068
 3188.3126;1.0068
 3198.0927;1.0068
 3207.8728;1.0068
 3217.6529;1.0068
 3227.4330;1.0068
 3237.2131;1.0067
 3246.9932;1.0067
 3256.7733;1.0067
 3266.5534;1.0067
 3276.3335;1.0067
 3286.1136;1.0066
 3295.8937;1.0066
 3305.6738;1.0066
 3315.4539;1.0066
 3325.2340;1.0066
 3335.0141;1.0066
 3344.7942;1.0066
 3354.5743;1.0065
 3364.3544;1.0065
 3374.1345;1.0065
 3383.9146;1.0065
 3393.6947;1.0065
 3403.4748;1.0065
 3413.2549;1.0065
 3423.0350;1.0064
 3432.8151;1.0064
 3442.5952;1.0064
 3452.3753;1.0064
 3462.1554;1.0064
 3471.9355;1.0064
 3481.7156;1.0064
 3491.4957;1.0064
 3501.2758;1.0064
 3511.0559;1.0064
 3520.8360;1.0064
 3530.6161;1.0063
 3540.3962;1.0063
 3550.1763;1.0063
 3559.9564;1.0063
 3569.7365;1.0063
 3579.5166;1.0063
 3589.2967;1.0063
 3599.0768;1.0063
 3608.8569;1.0062
 3618.6370;1.0062
 3628.4171;1.0062
 3638.1972;1.0061
 3647.9773;1.0061
 3657.7574;1.0061
 3667.5375;1.0061
 3677.3176;1.0060
 3687.0977;1.0060
 3696.8778;1.0060
 3706.6579;1.0059
 3716.4380;1.0059
 3726.2181;1.0059
 3735.9982;1.0059
 3745.7783;1.0058
 3755.5584;1.0058
 3765.3385;1.0058
 3775.1186;1.0058
 3784.8987;1.0057
 3794.6788;1.0057
 3804.4589;1.0057
 3814.2390;1.0057
 3824.0191;1.0057
 3833.7992;1.0056
 3843.5793;1.0056
 3853.3594;1.0056
 3863.1395;1.0056
 3872.9196;1.0056
 3882.6997;1.0056
 3892.4798;1.0056
 3902.2599;1.0056
 3912.0400;1.0055
 3921.8201;1.0055
 3931.6002;1.0055
 3941.3803;1.0055
 3951.1604;1.0055
 3960.9405;1.0055
 3970.7206;1.0055
 3980.5007;1.0055
 3990.2808;1.0055
 4000.0609;1.0055
 4009.8410;1.0055
 4019.6211;1.0056
 4029.4012;1.0056
 4039.1813;1.0056
 4048.9614;1.0056
 4058.7415;1.0056
 4068.5216;1.0056
 4078.3017;1.0057
 4088.0818;1.0057
 4097.8619;1.0057
 4107.6420;1.0057
 4117.4221;1.0058
 4127.2022;1.0058
 4136.9823;1.0058
 4146.7624;1.0058
 4156.5425;1.0058
 4166.3226;1.0058
 4176.1027;1.0058
 4185.8828;1.0058
 4195.6629;1.0059
 4205.4430;1.0059
 4215.2231;1.0059
 4225.0032;1.0059
 4234.7833;1.0059
 4244.5634;1.0059
 4254.3435;1.0059
 4264.1236;1.0060
 4273.9037;1.0060
 4283.6838;1.0061
 4293.4639;1.0062
 4303.2440;1.0063
 4313.0241;1.0064
 4322.8042;1.0066
 4332.5843;1.0068
 4342.3644;1.0070
 4352.1445;1.0074
 4361.9246;1.0083
 4362.4698;1.0085
 4239.8993;0.9917
 4190.7967;0.9961
 4184.3038;0.9964
 4177.4467;0.9967
 4170.2302;0.9970
 4162.6586;0.9973
 4154.7365;0.9976
 4146.4677;0.9979
 4137.8565;0.9982
 4128.9064;0.9986
 4119.6210;0.9989
 4108.0406;0.9993
 4093.5205;0.9997
 4075.2090;1.0003
 4051.9726;1.0009
 4022.2907;1.0017
 3984.1002;1.0027
 3934.5575;1.0038
 3902.8585;1.0045
 3902.8585;1.0045
 3902.8585;1.0045